"id","code","name","date","status","substitute"
"account_italian_banks_abi_3576",3576,"BANCO BILBAO VIZCAYA ARGENTARIA S.A.","2013-02-28",0,0
"account_italian_banks_abi_3577",3577,"FIRST NAT. BANK OF BOSTON","2013-02-28",1,5048
"account_italian_banks_abi_3578",3578,"THE MITSUBISHI BANK TOKYO","2013-02-28",1,3487
"account_italian_banks_abi_3579",3579,"FUJI BANK LIMITED - TOKYO","2013-02-28",0,0
"account_italian_banks_abi_3581",3581,"THE SANWA BANK LTD","2013-02-28",0,0
"account_italian_banks_abi_3582",3582,"THE DAI-ICHI KANGYO BANK LTD","2013-02-28",2,0
"account_italian_banks_abi_3583",3583,"BANQUE WORMS","2013-02-28",0,0
"account_italian_banks_abi_3584",3584,"B. NAZ.LE COMUNICAZIONI","2013-02-28",1,1025
"account_italian_banks_abi_3586",3586,"WESTDEUTSCHE LANDESBANK","2013-02-28",0,0
"account_italian_banks_abi_3587",3587,"BANCO ESPANOL DE CREDITO S.A.","2013-02-28",1,3502
"account_italian_banks_abi_3589",3589,"ALLIANZ BANK FINANCIAL ADVISORS SPA","2013-02-28",0,0
"account_italian_banks_abi_3590",3590,"HSBC BANK USA","2013-02-28",1,3021
"account_italian_banks_abi_3592",3592,"ITABANCA - SOC.ITAL. CREDITO","2013-02-28",1,3312
"account_italian_banks_abi_3593",3593,"SOCIETE' GENERALE","2013-02-28",0,0
"account_italian_banks_abi_3594",3594,"STANDARD CHARTERED BANK","2013-02-28",1,3586
"account_italian_banks_abi_3595",3595,"FORTIS BANK SA - NV","2013-02-28",1,1005
"account_italian_banks_abi_3596",3596,"BANCA DI ALESSANDRIA","2013-02-28",1,3360
"account_italian_banks_abi_3597",3597,"WELLS FARGO N.A.","2013-02-28",2,0
"account_italian_banks_abi_3598",3598,"BANCA UBAE SPA","2013-02-28",0,0
"account_italian_banks_abi_3599",3599,"CASSA CENTRALE B.C.C.DEL NORDEST SPA","2013-02-28",0,0
"account_italian_banks_abi_3600",3600,"NUOVA B. CREDITO TRIESTE","2013-02-28",1,5040
"account_italian_banks_abi_3610",3610,"SCANDINAVIAN BANK LIMITED","2013-02-28",2,0
"account_italian_banks_abi_4055",4055,"BANCA CAPASSO ANTONIO    DI CORRADO","2013-02-28",1,3047
"account_italian_banks_abi_4180",4180,"B.LEUZZI & MEGHA-GALATONE","2013-02-28",1,3295
"account_italian_banks_abi_5000",5000,"IST.CENTR.B.POPOLARI ITALIANE","2013-02-28",0,0
"account_italian_banks_abi_5004",5004,"B.AGR.COMM.COOP. DELICETO","2013-02-28",1,5424
"account_italian_banks_abi_5008",5008,"B.AGRIC.GORIZIA  KMECKA BANKA","2013-02-28",1,5484
"account_italian_banks_abi_5009",5009,"BANCA BIPIELLE ROMAGNA SPA","2013-02-28",1,6185
"account_italian_banks_abi_5010",5010,"CREDITO PIEMONTESE SPA","2013-02-28",1,5216
"account_italian_banks_abi_5011",5011,"BANCA POP. VAL D'AGRI","2013-02-28",1,5398
"account_italian_banks_abi_5012",5012,"B. AGRICOLA  DI CEREA SPA","2013-02-28",1,6225
"account_italian_banks_abi_5013",5013,"BANCA VALORI SPA","2013-02-28",1,3336
"account_italian_banks_abi_5014",5014,"B. POP. SESTO S.GIOVANNI","2013-02-28",1,5597
"account_italian_banks_abi_5015",5015,"B. POP. PROV. LECCHESE","2013-02-28",0,0
"account_italian_banks_abi_5017",5017,"BANCA POP. TICINO","2013-02-28",1,5548
"account_italian_banks_abi_5018",5018,"BANCA POPOLARE ETICA SOC.COOP.PER AZ","2013-02-28",0,0
"account_italian_banks_abi_5019",5019,"BANCA POP.DI CIVIDALE SOC.COOP.X AZ.","2013-02-28",0,0
"account_italian_banks_abi_5020",5020,"B.AGR.INDUSTRIALE SULMONA","2013-02-28",1,5550
"account_italian_banks_abi_5021",5021,"BANCA POP. DEL SINNI SPA","2013-02-28",1,5398
"account_italian_banks_abi_5022",5022,"BANCA POPOLARE CREDIEURONORD SCARL","2013-02-28",1,5164
"account_italian_banks_abi_5023",5023,"BANCA POPOLARE DI SVILUPPO SCPA","2013-02-28",0,0
"account_italian_banks_abi_5024",5024,"BANCA AGRICOLA MANTOVANA SPA","2013-02-28",1,1030
"account_italian_banks_abi_5025",5025,"BANCA FARNESE S.P.A.","2013-02-28",0,0
"account_italian_banks_abi_5026",5026,"UNIONE DI BANCHE ITALIANE S.C.P.A.","2013-02-28",1,3111
"account_italian_banks_abi_5027",5027,"BANCA POP.VALLE ITRIA E MAGNA GRECIA","2013-02-28",1,5787
"account_italian_banks_abi_5029",5029,"BANCA POPOLARE DELL'ETNA SOC.COOP.","2013-02-28",0,0
"account_italian_banks_abi_5030",5030,"CREDITO SALERNITANO- S.C.P.A.","2013-02-28",0,0
"account_italian_banks_abi_5031",5031,"BANCA POPOLARE DI GARANZIA S.C.X AZ.","2013-02-28",2,0
"account_italian_banks_abi_5033",5033,"BANCA POPOLARE DELLE PROV.MOLISANE","2013-02-28",0,0
"account_italian_banks_abi_5034",5034,"BANCO POPOLARE SOC. COOP.","2013-02-28",0,0
"account_italian_banks_abi_5035",5035,"VENETO BANCA S.C.P.A.","2013-02-28",0,0
"account_italian_banks_abi_5036",5036,"BANCA AGRICOLA POP.RAGUSA","2013-02-28",0,0
"account_italian_banks_abi_5037",5037,"BANCA POPOLARE DELLE PROV.CALABRE","2013-02-28",0,0
"account_italian_banks_abi_5038",5038,"BANCA POPOLARE DEL MEDITERRANEO","2013-02-28",0,0
"account_italian_banks_abi_5040",5040,"B.CA ANTONIANA POP.VENETA S.P.A.","2013-02-28",0,0
"account_italian_banks_abi_5044",5044,"BANCA CATTOLICA SPA.","2013-02-28",1,5040
"account_italian_banks_abi_5048",5048,"B.POP.COMMERCIO INDUSTRIA","2013-02-28",0,0
"account_italian_banks_abi_5060",5060,"B.A COOPERATIVA CATTOLICA","2013-02-28",1,3512
"account_italian_banks_abi_5064",5064,"BANCA COMMERCIALE MAZARA SPA","2013-02-28",1,3312
"account_italian_banks_abi_5068",5068,"B.COOP.IMPIEG.B.CO SICILIA","2013-02-28",1,1020
"account_italian_banks_abi_5072",5072,"BANCA COOPERATIVA BOLOGNA","2013-02-28",1,5387
"account_italian_banks_abi_5074",5074,"B.COOP.CAPRAIA MONTELUPO E V.","2013-02-28",1,5390
"account_italian_banks_abi_5080",5080,"BANCA DI IMOLA SPA","2013-02-28",0,0
"account_italian_banks_abi_5088",5088,"B.POP. S.BENEDETTO TRONTO","2013-02-28",1,5230
"account_italian_banks_abi_5096",5096,"B. COOP. NICOLO' MONFORTE","2013-02-28",1,5308
"account_italian_banks_abi_5100",5100,"B.COOP. OPERAIA PORDENONE","2013-02-28",1,5336
"account_italian_banks_abi_5104",5104,"BANCA POPOLARE DEL LAZIO SCRL","2013-02-28",0,0
"account_italian_banks_abi_5106",5106,"BANCA POP. SUD PUGLIA","2013-02-28",1,5262
"account_italian_banks_abi_5108",5108,"BANCA POP. TARCENTO","2013-02-28",1,5336
"account_italian_banks_abi_5116",5116,"BANCA VALSABBINA SOC.COOP.PER AZIONI","2013-02-28",0,0
"account_italian_banks_abi_5132",5132,"BANCA NUOVA SPA","2013-02-28",0,0
"account_italian_banks_abi_5141",5141,"BANCA DI CREDITO POPOLARE SPA","2013-02-28",1,5040
"account_italian_banks_abi_5142",5142,"B. CRED. POP. TORRE GRECO","2013-02-28",0,0
"account_italian_banks_abi_5144",5144,"COOPERBANCA SPA","2013-02-28",1,5024
"account_italian_banks_abi_5156",5156,"BANCA DI PIACENZA","2013-02-28",0,0
"account_italian_banks_abi_5161",5161,"BANCA POP. PROV. BELLUNO SPA","2013-02-28",1,5728
"account_italian_banks_abi_5164",5164,"BANCA POPOLARE DI LODI SPA","2013-02-28",1,5034
"account_italian_banks_abi_5168",5168,"B.POP.PALAZZOLO SULL'OGLIO","2013-02-28",1,5437
"account_italian_banks_abi_5180",5180,"BANCA POP. BRONTE SPA","2013-02-28",1,5164
"account_italian_banks_abi_5188",5188,"BANCA POP. DI VERONA - BPV-SGSP SPA","2013-02-28",1,5034
"account_italian_banks_abi_5196",5196,"BANCA OPERAIA","2013-02-28",1,1030
"account_italian_banks_abi_5200",5200,"BANCA POP. BELPASSO SPA","2013-02-28",1,3312
"account_italian_banks_abi_5204",5204,"BANCA POPOLARE DI MANTOVA","2013-02-28",0,0
"account_italian_banks_abi_5208",5208,"BANCA OPERAIA DI BOLOGNA","2013-02-28",1,5024
"account_italian_banks_abi_5216",5216,"CREDITO VALTELLINESE","2013-02-28",0,0
"account_italian_banks_abi_5228",5228,"BANCA POPOLARE DI CREMA SPA","2013-02-28",1,5034
"account_italian_banks_abi_5230",5230,"B.POP.ABRUZZ. MARCHIGIANA","2013-02-28",1,5748
"account_italian_banks_abi_5232",5232,"BANCA POP. DI LAJATICO S.C.P.A.","2013-02-28",0,0
"account_italian_banks_abi_5234",5234,"B.POP. PROVINCIA  FOGGIA","2013-02-28",1,5385
"account_italian_banks_abi_5236",5236,"BANCA POP. DI LONIGO","2013-02-28",1,5728
"account_italian_banks_abi_5240",5240,"B.POP.AGRIC. POGGIO RUSCO","2013-02-28",1,5428
"account_italian_banks_abi_5244",5244,"BANCA POP. ANDRIESE  SPA","2013-02-28",1,3032
"account_italian_banks_abi_5248",5248,"BANCA NUOVA SPA","2013-02-28",1,5132
"account_italian_banks_abi_5252",5252,"B.CA POP.COMMERCIALE V.E.","2013-02-28",1,3032
"account_italian_banks_abi_5256",5256,"BANCA POPOLARE DEL MEZZOGIORNO","2013-02-28",0,0
"account_italian_banks_abi_5260",5260,"BANCA POP. TORREMAGGIORE","2013-02-28",1,5424
"account_italian_banks_abi_5262",5262,"BANCA POP. PUGLIESE","2013-02-28",0,0
"account_italian_banks_abi_5280",5280,"B.POP.COOP. BAGNACAVALLO E FUSIGNANO","2013-02-28",1,5748
"account_italian_banks_abi_5284",5284,"B. POP. COOP. CALATAFIMI","2013-02-28",1,5772
"account_italian_banks_abi_5290",5290,"BANCA POP. TRENTINO","2013-02-28",1,5164
"account_italian_banks_abi_5296",5296,"BANCA POP. FONDI","2013-02-28",0,0
"account_italian_banks_abi_5297",5297,"BANCA POP. FRUSINATE","2013-02-28",0,0
"account_italian_banks_abi_5300",5300,"BANCA POP. GEMONA","2013-02-28",1,5040
"account_italian_banks_abi_5304",5304,"BANCA POP. GUALDO TADINO","2013-02-28",1,5390
"account_italian_banks_abi_5308",5308,"BANCA POP. ANCONA","2013-02-28",0,0
"account_italian_banks_abi_5314",5314,"BANCA POP. CAMPANA","2013-02-28",1,5600
"account_italian_banks_abi_5328",5328,"BANCA POP. PALMI SPA","2013-02-28",1,5636
"account_italian_banks_abi_5332",5332,"NUOVA BANCA MEDITERRANEA S.P.A.","2013-02-28",1,5424
"account_italian_banks_abi_5336",5336,"BANCA POP. FRIULADRIA SPA","2013-02-28",0,0
"account_italian_banks_abi_5348",5348,"B.POP. COOPERATIVA SCILLA","2013-02-28",1,5256
"account_italian_banks_abi_5352",5352,"BANCA POP. TODI","2013-02-28",1,5308
"account_italian_banks_abi_5356",5356,"B.POP.COOP.COMMERC.AVERSA","2013-02-28",1,5392
"account_italian_banks_abi_5360",5360,"BANCA POP. UDINESE","2013-02-28",1,5728
"account_italian_banks_abi_5368",5368,"BANCA POP. SETTE COMUNI","2013-02-28",1,5728
"account_italian_banks_abi_5372",5372,"BANCA POP. CASSINATE","2013-02-28",0,0
"account_italian_banks_abi_5376",5376,"BANCA POP. GOLFO","2013-02-28",1,1030
"account_italian_banks_abi_5380",5380,"B.POP. DELL'AGRICOLTURA","2013-02-28",1,1025
"account_italian_banks_abi_5381",5381,"BANCA POP. ALTO LAZIO","2013-02-28",1,5390
"account_italian_banks_abi_5384",5384,"BANCA POP. MARSICA","2013-02-28",1,3400
"account_italian_banks_abi_5385",5385,"B.POP.PUGLIA E BASILICATA","2013-02-28",0,0
"account_italian_banks_abi_5387",5387,"BANCA POP. EMILIA ROMAGNA","2013-02-28",0,0
"account_italian_banks_abi_5390",5390,"B.CA POP. ETRURIA E LAZIO","2013-02-28",0,0
"account_italian_banks_abi_5392",5392,"BANCA DELLA CAMPANIA SPA","2013-02-28",0,0
"account_italian_banks_abi_5398",5398,"BANCA POP. MATERANO","2013-02-28",1,5256
"account_italian_banks_abi_5400",5400,"BANCA POP. MOLISE","2013-02-28",1,3556
"account_italian_banks_abi_5402",5402,"B.POP. RISPARMIO E LAVORO","2013-02-28",1,5772
"account_italian_banks_abi_5408",5408,"BANCA POP. ABBIATEGRASSO SPA","2013-02-28",1,5024
"account_italian_banks_abi_5412",5412,"BANCA POP. APRICENA","2013-02-28",1,5584
"account_italian_banks_abi_5414",5414,"BANCA POP. APRILIA SPA","2013-02-28",0,0
"account_italian_banks_abi_5416",5416,"BANCA POP. ARZIGNANO","2013-02-28",1,5188
"account_italian_banks_abi_5418",5418,"VENETO BANCA SOC.COOP.PER AZIONI","2013-02-28",1,5035
"account_italian_banks_abi_5420",5420,"BANCA POP. AUGUSTA","2013-02-28",1,5036
"account_italian_banks_abi_5421",5421,"BANCA POP. LECCE","2013-02-28",1,5262
"account_italian_banks_abi_5424",5424,"BANCA POP. BARI","2013-02-28",0,0
"account_italian_banks_abi_5428",5428,"B.POP.BERGAMO SPA","2013-02-28",0,0
"account_italian_banks_abi_5432",5432,"B.POP. BOLOGNA E FERRARA","2013-02-28",1,5584
"account_italian_banks_abi_5437",5437,"BIPOP-CARIRE","2013-02-28",1,2008
"account_italian_banks_abi_5442",5442,"BANCA POP. BRINDISI","2013-02-28",1,5332
"account_italian_banks_abi_5444",5444,"BANCA POP. DI CAGLI","2013-02-28",1,5390
"account_italian_banks_abi_5452",5452,"BANCA POP. CARINI","2013-02-28",1,3312
"account_italian_banks_abi_5456",5456,"B. POP. CASTEL DI SANGRO","2013-02-28",1,5230
"account_italian_banks_abi_5460",5460,"BANCA POPOLARE DI TREVISO SPA","2013-02-28",1,5728
"account_italian_banks_abi_5464",5464,"B.POP.CASTIGLIONE STIVIERE","2013-02-28",1,5188
"account_italian_banks_abi_5467",5467,"B.POP. CORIGLIANO CALABRO SPA","2013-02-28",1,5256
"account_italian_banks_abi_5468",5468,"BANCA POP. CAVEZZO","2013-02-28",1,5387
"account_italian_banks_abi_5470",5470,"B.POP. ARIANO VALLE UFITA","2013-02-28",1,3456
"account_italian_banks_abi_5472",5472,"B.CA POP.CEGLIE MESSAPICO","2013-02-28",1,5421
"account_italian_banks_abi_5476",5476,"BANCA POP. CESENA","2013-02-28",1,5387
"account_italian_banks_abi_5484",5484,"BANCA DI CIVIDALE SPA","2013-02-28",0,0
"account_italian_banks_abi_5492",5492,"BANCA POP. CODROIPO","2013-02-28",1,5040
"account_italian_banks_abi_5496",5496,"BANCA POP. CORTONA","2013-02-28",0,0
"account_italian_banks_abi_5500",5500,"BANCA POP. CREDITO CUTRO","2013-02-28",1,5256
"account_italian_banks_abi_5504",5504,"BANCA POP. TARANTO","2013-02-28",1,5385
"account_italian_banks_abi_5512",5512,"BANCA POP. DI CREMONA SPA","2013-02-28",1,5034
"account_italian_banks_abi_5524",5524,"BANCA POP. FAENZA","2013-02-28",1,5040
"account_italian_banks_abi_5526",5526,"BANCO DI SAN GIORGIO","2013-02-28",1,6906
"account_italian_banks_abi_5544",5544,"BANCA POP. JONICA","2013-02-28",1,5040
"account_italian_banks_abi_5548",5548,"BANCA POP. INTRA SOC.COOP.PER AZIONI","2013-02-28",1,5035
"account_italian_banks_abi_5550",5550,"B.POP.LANCIANO E SULMONA","2013-02-28",0,0
"account_italian_banks_abi_5552",5552,"BANCA POP. LATISANA","2013-02-28",1,5336
"account_italian_banks_abi_5556",5556,"B.CA POP. LUINO E VARESE","2013-02-28",1,5048
"account_italian_banks_abi_5560",5560,"BANCA POP. LUMEZZANE","2013-02-28",1,5437
"account_italian_banks_abi_5564",5564,"B.POP.MONTEFELTRO-METAURO","2013-02-28",1,5308
"account_italian_banks_abi_5572",5572,"BANCA POP. MAROSTICA","2013-02-28",0,0
"account_italian_banks_abi_5576",5576,"BANCA POP. MARSALA","2013-02-28",1,1030
"account_italian_banks_abi_5579",5579,"BANCA POP. MERIDIONALE","2013-02-28",1,5424
"account_italian_banks_abi_5584",5584,"BANCA POP. MILANO","2013-02-28",0,0
"account_italian_banks_abi_5588",5588,"BANCA POP. DI MODENA","2013-02-28",1,5387
"account_italian_banks_abi_5597",5597,"B.CA POP. MONZA E BRIANZA SPA","2013-02-28",1,5548
"account_italian_banks_abi_5598",5598,"BANCA POP. DI MUSSOMELI","2013-02-28",1,5772
"account_italian_banks_abi_5600",5600,"BANCA POP. NAPOLI","2013-02-28",1,5308
"account_italian_banks_abi_5602",5602,"BANCA POP. VESUVIANA","2013-02-28",0,0
"account_italian_banks_abi_5604",5604,"BANCA POP. NICASTRO","2013-02-28",1,1030
"account_italian_banks_abi_5608",5608,"NUOVA BANCA POP. DI NOVARA SPA","2013-02-28",1,5034
"account_italian_banks_abi_5616",5616,"BANCA POP. VENETA","2013-02-28",1,5040
"account_italian_banks_abi_5618",5618,"BANCA POP. TRIESTE SCRL","2013-02-28",1,5728
"account_italian_banks_abi_5620",5620,"BANCA POP. PALERMO","2013-02-28",1,5772
"account_italian_banks_abi_5630",5630,"BANCA BIPIELLE NETWORK SPA","2013-02-28",2,0
"account_italian_banks_abi_5636",5636,"BANCA REGIONALE CALABRESE SPA","2013-02-28",1,5040
"account_italian_banks_abi_5640",5640,"BANCA POP. RAVENNA SPA","2013-02-28",0,0
"account_italian_banks_abi_5644",5644,"MONTE DEI PASCHI DI SIENA","2013-02-28",1,1030
"account_italian_banks_abi_5650",5650,"BANCA POP. ROMA SPA","2013-02-28",1,6155
"account_italian_banks_abi_5652",5652,"B.POP.S.FELICE S.PANARO S.C.R.L.","2013-02-28",0,0
"account_italian_banks_abi_5660",5660,"B. POP. S.MARCO ARGENTANO","2013-02-28",1,3032
"account_italian_banks_abi_5662",5662,"BANCA POP. VENEZIA","2013-02-28",1,5728
"account_italian_banks_abi_5664",5664,"BANCA POP. DAUNA SPA","2013-02-28",1,3032
"account_italian_banks_abi_5676",5676,"BANCA DI SASSARI SPA","2013-02-28",0,0
"account_italian_banks_abi_5692",5692,"BANCA POP. BERGAMO","2013-02-28",1,5428
"account_italian_banks_abi_5696",5696,"BANCA POP. SONDRIO SOC.COOP. X AZ.","2013-02-28",0,0
"account_italian_banks_abi_5700",5700,"BANCA POP. RIETI","2013-02-28",1,2008
"account_italian_banks_abi_5704",5704,"BANCA POP. SPOLETO SPA","2013-02-28",0,0
"account_italian_banks_abi_5708",5708,"B.POP. TERAMO-CITTA' S.ANGELO","2013-02-28",1,5230
"account_italian_banks_abi_5712",5712,"BANCA POP. TERRACINA","2013-02-28",1,5104
"account_italian_banks_abi_5716",5716,"BANCA POP. VICENTINA","2013-02-28",1,5728
"account_italian_banks_abi_5724",5724,"BANCA POP. VENETA","2013-02-28",1,5616
"account_italian_banks_abi_5728",5728,"BANCA POPOLARE DI VICENZA SCPA","2013-02-28",0,0
"account_italian_banks_abi_5732",5732,"BANCA POP. VIGEVANO","2013-02-28",1,5048
"account_italian_banks_abi_5733",5733,"BANCA POP. ""DON BOSCO""","2013-02-28",1,5772
"account_italian_banks_abi_5742",5742,"BANCA POP. MASSICANA SPA","2013-02-28",1,3001
"account_italian_banks_abi_5747",5747,"B.POP.PENISOLA SORRENTINA SPA","2013-02-28",1,5424
"account_italian_banks_abi_5748",5748,"BANCA DELL'ADRIATICO S.P.A.","2013-02-28",0,0
"account_italian_banks_abi_5764",5764,"BANCA POP. SALERNO SPA","2013-02-28",1,5392
"account_italian_banks_abi_5768",5768,"BANCA POP. NOVARA","2013-02-28",1,5608
"account_italian_banks_abi_5772",5772,"BANCA POP. S.ANGELO SCRL","2013-02-28",0,0
"account_italian_banks_abi_5774",5774,"B.POP.SANT'EGIDIO PERUGIA","2013-02-28",1,5704
"account_italian_banks_abi_5775",5775,"BANCA POP. BELPASSO","2013-02-28",1,5200
"account_italian_banks_abi_5776",5776,"BANCA POP. SANTA VENERA SPA","2013-02-28",1,3019
"account_italian_banks_abi_5780",5780,"CASSA RISP. VENEZIA","2013-02-28",1,6345
"account_italian_banks_abi_5786",5786,"BANCA POP. CALABRIA SPA","2013-02-28",1,5424
"account_italian_banks_abi_5787",5787,"BANCA APULIA SPA","2013-02-28",0,0
"account_italian_banks_abi_5788",5788,"BANCA POP. SICILIANA","2013-02-28",1,1030
"account_italian_banks_abi_5792",5792,"BANCA POP. VALCONCA","2013-02-28",0,0
"account_italian_banks_abi_5793",5793,"B. POP. CREDITO E SERVIZI","2013-02-28",1,3312
"account_italian_banks_abi_5800",5800,"B. CRED. POPOLARE DI ROMA","2013-02-28",1,5748
"account_italian_banks_abi_5804",5804,"B. POP. PONTE VALLECEPPI","2013-02-28",1,5390
"account_italian_banks_abi_5805",5805,"BANCA POP. PESCA","2013-02-28",1,1030
"account_italian_banks_abi_5815",5815,"CASSA  CREDITO MARITTIMO","2013-02-28",1,5776
"account_italian_banks_abi_5824",5824,"CASSA SOVV.RISP.PERS. B.ITALIA","2013-02-28",0,0
"account_italian_banks_abi_5836",5836,"B.POP. DEP.PRESTITI LECCO","2013-02-28",1,5216
"account_italian_banks_abi_5848",5848,"B.CA POP. S.MARIA ASSUNTA","2013-02-28",1,1030
"account_italian_banks_abi_5852",5852,"BANCA POP. BOLZANO","2013-02-28",1,5856
"account_italian_banks_abi_5856",5856,"BANCA POP. ALTO ADIGE","2013-02-28",0,0
"account_italian_banks_abi_5868",5868,"BANCA POP. MERANO","2013-02-28",1,5856
"account_italian_banks_abi_5875",5875,"CREDITO POPOL. SALENTINO","2013-02-28",1,3140
"account_italian_banks_abi_5997",5997,"ITALEASE MILANO","2013-02-28",1,3026
"account_italian_banks_abi_5998",5998,"ARCA MILANO","2013-02-28",0,0
"account_italian_banks_abi_6000",6000,"BANCA EUROSISTEMI SPA","2013-02-28",1,5000
"account_italian_banks_abi_6005",6005,"SICILCASSA SPA","2013-02-28",1,1020
"account_italian_banks_abi_6010",6010,"CASSA DEI RISPARMI FORLI'E ROMAGNA","2013-02-28",0,0
"account_italian_banks_abi_6015",6015,"CASSA RISP. DI LIVORNO   SPA","2013-02-28",1,6200
"account_italian_banks_abi_6020",6020,"CARIPRATO-CASSA DI RISP.DI PRATO SPA","2013-02-28",1,5728
"account_italian_banks_abi_6025",6025,"CASSA RISP. ANCONA","2013-02-28",1,6355
"account_italian_banks_abi_6030",6030,"CASSA RISP. SPEZIA SPA","2013-02-28",0,0
"account_italian_banks_abi_6035",6035,"CASSAMARCA-C.R.MARCA TREVIGIANA","2013-02-28",1,2008
"account_italian_banks_abi_6040",6040,"CARISPAQ-C.R.PROV.L'AQUILA","2013-02-28",0,0
"account_italian_banks_abi_6045",6045,"CASSA RISP. BOLZANO SPA","2013-02-28",0,0
"account_italian_banks_abi_6050",6050,"CASSA RISP. PROV. CHIETI","2013-02-28",0,0
"account_italian_banks_abi_6055",6055,"BANCA DELLE MARCHE SPA","2013-02-28",0,0
"account_italian_banks_abi_6060",6060,"CASSA RISP. PROV. TERAMO SPA","2013-02-28",0,0
"account_italian_banks_abi_6065",6065,"CASSA RISP. PROV. VITERBO","2013-02-28",0,0
"account_italian_banks_abi_6067",6067,"CASSA RISP.REP.SAN MARINO","2013-02-28",0,0
"account_italian_banks_abi_6070",6070,"CARIPLO-C.R.PROV.LOMBARDE SPA","2013-02-28",1,3069
"account_italian_banks_abi_6075",6075,"CASSA RISP. ALESSANDRIA  SPA","2013-02-28",1,3204
"account_italian_banks_abi_6080",6080,"CASSA RISP. ASCOLI PICENO SPA","2013-02-28",0,0
"account_italian_banks_abi_6085",6085,"BANCA C.R. ASTI SPA","2013-02-28",0,0
"account_italian_banks_abi_6090",6090,"BIVERBANCA CASSA RISP. BI E VC","2013-02-28",0,0
"account_italian_banks_abi_6095",6095,"CASSA RISP. BRA SPA","2013-02-28",0,0
"account_italian_banks_abi_6100",6100,"CARICAL -C.R. CALABRIA E LUCANIA SPA","2013-02-28",1,3067
"account_italian_banks_abi_6105",6105,"CASSA RISP. CARPI SPA","2013-02-28",1,2008
"account_italian_banks_abi_6110",6110,"CASSA RISP. CARRARA SPA","2013-02-28",0,0
"account_italian_banks_abi_6115",6115,"CASSA RISP. CENTO SPA","2013-02-28",0,0
"account_italian_banks_abi_6120",6120,"CASSA DI RISPARMIO DI CESENA SPA","2013-02-28",0,0
"account_italian_banks_abi_6125",6125,"CASSA R. CITTA' CASTELLO","2013-02-28",1,6315
"account_italian_banks_abi_6130",6130,"CASSA RISP. CIVITAVECCHIA SPA","2013-02-28",0,0
"account_italian_banks_abi_6135",6135,"CASSA RISP. CUNEO SPA","2013-02-28",1,6906
"account_italian_banks_abi_6140",6140,"CASSA R.FABRIANO CUPRAMONTANA","2013-02-28",0,0
"account_italian_banks_abi_6145",6145,"CARIFANO - C.R. DI FANO SPA","2013-02-28",0,0
"account_italian_banks_abi_6150",6150,"CASSA RISP. DI FERMO SPA","2013-02-28",0,0
"account_italian_banks_abi_6155",6155,"CASSA RISP. FERRARA SPA","2013-02-28",0,0
"account_italian_banks_abi_6160",6160,"CASSA RISP. FIRENZE SPA","2013-02-28",0,0
"account_italian_banks_abi_6165",6165,"CASSA RISP. FOLIGNO SPA","2013-02-28",1,6315
"account_italian_banks_abi_6170",6170,"CASSA RISP. FOSSANO SPA","2013-02-28",0,0
"account_italian_banks_abi_6175",6175,"B.CARIGE-C.R.GENOVA IMPERIA","2013-02-28",0,0
"account_italian_banks_abi_6180",6180,"CASSA RISP. GORIZIA SPA","2013-02-28",1,6340
"account_italian_banks_abi_6185",6185,"BANCA BIPIELLE ADRIATICO SPA","2013-02-28",1,5164
"account_italian_banks_abi_6190",6190,"CASSA RISP. JESI SPA","2013-02-28",1,6055
"account_italian_banks_abi_6195",6195,"CARILO - C.R. DI LORETO  SPA","2013-02-28",0,0
"account_italian_banks_abi_6200",6200,"CASSA RISP. LUCCA PISA LIVORNO S.P.A","2013-02-28",1,5034
"account_italian_banks_abi_6205",6205,"BANCA DI ROMAGNA SPA","2013-02-28",0,0
"account_italian_banks_abi_6210",6210,"CASSA RISP. MODENA","2013-02-28",1,3042
"account_italian_banks_abi_6215",6215,"CASSA RISP. NARNI","2013-02-28",1,6380
"account_italian_banks_abi_6220",6220,"CASSA RISP. ORVIETO SPA","2013-02-28",0,0
"account_italian_banks_abi_6225",6225,"CASSA DI RISPARMIO DEL VENETO","2013-02-28",0,0
"account_italian_banks_abi_6230",6230,"CASSA RISP.PARMA PIACENZA SPA","2013-02-28",0,0
"account_italian_banks_abi_6235",6235,"BANCA DELL'UMBRIA 1462 SPA","2013-02-28",1,2008
"account_italian_banks_abi_6240",6240,"CASSA RISP. PESARO","2013-02-28",1,6055
"account_italian_banks_abi_6245",6245,"CASSA RISP.PESCARA LORETO","2013-02-28",0,0
"account_italian_banks_abi_6250",6250,"C.RISP. PIACENZA VIGEVANO SPA","2013-02-28",1,6230
"account_italian_banks_abi_6255",6255,"CASSA RISP. PISA SPA","2013-02-28",1,6200
"account_italian_banks_abi_6260",6260,"CASSA RISP.PISTOIA-PESCIA SPA","2013-02-28",0,0
"account_italian_banks_abi_6265",6265,"CARIPUGLIA SPA","2013-02-28",1,3067
"account_italian_banks_abi_6270",6270,"CASSA RISP. RAVENNA SPA","2013-02-28",0,0
"account_italian_banks_abi_6275",6275,"CASSA RISP. REGGIO EMILIA SPA","2013-02-28",1,5437
"account_italian_banks_abi_6280",6280,"CASSA RISP. RIETI SPA","2013-02-28",0,0
"account_italian_banks_abi_6285",6285,"BANCA CARIM-CASSA RISP.DI RIMINI SPA","2013-02-28",0,0
